"proteinID"	"species"	"A1"	"A2"	"A3"	"B1"	"B2"	"B3"
"1/sp|P77173|ZIPA_ECOLI"	"ECOLI"	NA	NA	NA	117.67866376	112.89740606	94.806096605
"1/sp|P77689|SUFD_ECOLI"	"ECOLI"	NA	NA	NA	133.398401676667	155.2646213	167.245071673333
"1/sp|P77739|YNIA_ECOLI"	"ECOLI"	104.04029089	89.1919486566667	92.75807459	374.473849933333	359.879407466667	367.831788033333
"1/sp|P77748|YDIJ_ECOLI"	"ECOLI"	NA	NA	NA	69.2355434766667	74.7476725066667	76.5483292733333
"1/sp|P82979|SARNP_HUMAN"	"HUMAN"	2126.88875266667	2204.01617466667	2092.10748733333	2168.34703266667	2062.80210066667	2134.075887
"1/sp|Q00325|MPCP_HUMAN"	"HUMAN"	7540.06035736667	7856.79231466667	7423.04854916667	8058.35524073333	8056.43900863333	7902.13949513333
"1/sp|Q00796|DHSO_HUMAN"	"HUMAN"	711.940222566667	701.741721866667	730.4944608	764.6679586	708.2261016	682.02957
"1/sp|Q02790|FKBP4_HUMAN"	"HUMAN"	2867.23259933333	2818.92673433333	2755.17060566667	3089.57505033333	2956.88025233333	2893.57878633333
"1/sp|Q02818|NUCB1_HUMAN"	"HUMAN"	486.075521366667	490.538581633333	465.843289733333	511.3549416	508.435522866667	498.6117492
"1/sp|Q04760|LGUL_HUMAN"	"HUMAN"	3527.1107607	3490.31974653333	3299.05527736667	3601.54987986667	3393.08665253333	3168.00144356667
"1/sp|Q04941|PLP2_HUMAN"	"HUMAN"	2229.99536385	2209.0206534	2234.9348236	2347.8143958	2236.3394927	2162.64934635
"1/sp|Q07021|C1QBP_HUMAN"	"HUMAN"	2183.65284733333	2099.64226733333	2004.97817466667	2250.54048233333	2139.999623	1990.09478
"1/sp|Q07812|BAX_HUMAN"	"HUMAN"	400.232753126667	439.409932783333	434.036898133333	416.008735	411.551417633333	420.301734766667
"1/sp|Q08499|PDE4D_HUMAN"	"HUMAN"	161.942131905	141.369343965	186.152056395	164.447552105	147.563078795	130.206861285
"1/sp|Q09666|AHNK_HUMAN"	"HUMAN"	6034.84077633333	6377.73054433333	6353.87481766667	6619.72960566667	6584.195165	5657.95059966667
"1/sp|Q10567|AP1B1_HUMAN"	"HUMAN"	344.639183066667	343.698693066667	355.331329166667	333.69180879	300.01925571	372.7370382
"1/sp|Q12849|GRSF1_HUMAN"	"HUMAN"	463.1404526	522.31718035	487.65693665	566.26080475	553.6176694	533.96523295
"1/sp|Q13162|PRDX4_HUMAN"	"HUMAN"	2829.220278	2775.40144833333	2717.61272766667	2860.463992	2886.28631533333	2916.94200433333
"1/sp|Q13217|DNJC3_HUMAN"	"HUMAN"	274.508582425	260.602926215	253.91257964	297.3535789	280.8415333	298.08717305
"1/sp|Q13283|G3BP1_HUMAN"	"HUMAN"	1934.358899	1941.44031466667	1942.690464	2149.50114466667	2247.543376	2050.40239366667
"1/sp|Q13442|HAP28_HUMAN"	"HUMAN"	1120.2358482	1104.6943955	1187.27015573333	1149.2299805	1229.19213186667	1191.81665366667
"1/sp|Q13492|PICAL_HUMAN"	"HUMAN"	415.155496966667	368.131673533333	382.120725233333	365.1503795	345.8367918	402.787118433333
"1/sp|Q13561|DCTN2_HUMAN"	"HUMAN"	921.495169166667	985.9847564	981.7836218	994.419899566667	941.293287033333	977.2277129
"1/sp|Q13724|MOGS_HUMAN"	"HUMAN"	274.478458566667	265.384143366667	250.151091133333	295.336445166667	306.582131466667	301.002853833333
"1/sp|Q14376|GALE_HUMAN"	"HUMAN"	294.364691233333	285.512430833333	296.148395633333	287.777220636667	312.595316186667	304.562448546667
"1/sp|Q14573|ITPR3_HUMAN"	"HUMAN"	270.804552366667	258.994570133333	273.7113016	281.9489112	316.608065233333	260.9612556
"1/sp|Q14697|GANAB_HUMAN"	"HUMAN"	8609.71351833333	8402.53056433333	8269.51429333333	8553.64381133333	8879.38020533333	8453.38490233333
"1/sp|Q14739|LBR_HUMAN"	"HUMAN"	877.8684221	826.9076658	900.591446233333	846.558510333333	885.345135666667	816.2890685
"1/sp|Q14C86|GAPD1_HUMAN"	"HUMAN"	574.504960966667	481.653880633333	550.525992833333	683.796171	677.1900663	623.0392965
"1/sp|Q15717|ELAV1_HUMAN"	"HUMAN"	2415.005163	2496.762864	2450.04571733333	2378.43937066667	2362.13164733333	2485.24267
"1/sp|Q16222|UAP1_HUMAN"	"HUMAN"	NA	146.183871015	NA	162.322191015	161.677870745	189.978211595
"1/sp|Q16531|DDB1_HUMAN"	"HUMAN"	2676.56049433333	2733.45742833333	2661.589105	2850.14432266667	2770.192254	2818.86798666667
"1/sp|Q16576|RBBP7_HUMAN"	"HUMAN"	980.031250676667	1024.60080446667	997.5927358	1162.79963668333	1163.23609659667	1098.94687224667
"1/sp|Q16890|TPD53_HUMAN"	"HUMAN"	179.09916845	189.727025935	166.55727135	163.0318022	180.32032745	164.6072796
"1/sp|Q16891|IMMT_HUMAN"	"HUMAN"	1228.7672753	1270.5548744	1205.8317668	1262.99047033333	1227.45524953333	1274.38883266667
"1/sp|Q52LJ0|FA98B_HUMAN"	"HUMAN"	197.243661966667	216.034480933333	193.4145161	198.151339566667	238.575021733333	216.9361342
"1/sp|Q5QJE6|TDIF2_HUMAN"	"HUMAN"	NA	NA	NA	NA	81.64707715	90.87234167
"1/sp|Q5RKV6|EXOS6_HUMAN"	"HUMAN"	323.619651533333	323.9673358	316.9298842	340.597549733333	310.680916633333	309.6647771
"1/sp|Q6NVY1|HIBCH_HUMAN"	"HUMAN"	200.823052233333	180.021444566667	196.924804433333	208.527624733333	204.750951333333	225.762506433333
"1/sp|Q6P1J9|CDC73_HUMAN"	"HUMAN"	184.4043907	169.19469575	206.2981679	213.6489866	193.1097904	219.92390015
"1/sp|Q6P2Q9|PRP8_HUMAN"	"HUMAN"	1443.788885	1436.75813533333	1444.79315233333	1489.21786966667	1498.24867466667	1472.915726
"1/sp|Q7L2E3|DHX30_HUMAN"	"HUMAN"	462.914829633333	477.6822663	481.524856166667	474.741328466667	502.1356016	506.516085833333
"1/sp|Q7L2H7|EIF3M_HUMAN"	"HUMAN"	567.6379904	574.170749366667	567.552788166667	658.4209539	602.921419366667	574.2756861
"1/sp|Q86UE4|LYRIC_HUMAN"	"HUMAN"	630.323876933333	651.6172409	654.4727156	698.681377566667	666.2714468	641.6339961
"1/sp|Q86UP2|KTN1_HUMAN"	"HUMAN"	571.051621766667	553.077832933333	573.725364266667	568.7275638	599.7960076	617.960123533333
"1/sp|Q86X55|CARM1_HUMAN"	"HUMAN"	358.9071686	373.084536833333	332.9210055	375.635411233333	356.4992285	358.724685933333
"1/sp|Q86XP3|DDX42_HUMAN"	"HUMAN"	428.048852866667	450.285800166667	458.750780233333	478.1110681	415.527418766667	457.238608366667
"1/sp|Q8IUE6|H2A2B_HUMAN"	"HUMAN"	69.432941835	58.790519485	63.79233685	73.595265795	51.91770573	67.492262555
"1/sp|Q8IZL8|PELP1_HUMAN"	"HUMAN"	437.315675433333	450.996598766667	412.868247766667	422.672867766667	447.072168366667	410.983095533333
"1/sp|Q8NE71|ABCF1_HUMAN"	"HUMAN"	556.176302733333	586.055371866667	572.7632706	565.872727733333	610.735856766667	592.614516833333
"1/sp|Q8TEX9|IPO4_HUMAN"	"HUMAN"	310.31350275	300.31041665	246.8873791	130.67037475	141.59289545	154.2094947
"1/sp|Q8WX93|PALLD_HUMAN"	"HUMAN"	404.815854633333	407.1442541	444.343726766667	431.481334566667	440.053593566667	420.647930366667
"1/sp|Q92466|DDB2_HUMAN"	"HUMAN"	418.271275333333	465.4314291	478.411099866667	545.428406366667	524.815562	495.765047
"1/sp|Q92597|NDRG1_HUMAN"	"HUMAN"	355.517710866667	351.419514933333	330.039360466667	350.280431066667	311.023863133333	338.089334933333
"1/sp|Q92688|AN32B_HUMAN"	"HUMAN"	4122.10293166667	4397.75557833333	4246.217957	4398.514458	4204.306274	4282.64867066667
"1/sp|Q92890|UFD1_HUMAN"	"HUMAN"	514.529947833333	490.20792225	478.54837935	457.3125525	464.14997265	445.7722412
"1/sp|Q92900|RENT1_HUMAN"	"HUMAN"	616.837892033333	564.912424033333	606.299018166667	702.566716466667	855.484401833333	935.0803249
"1/sp|Q969S3|ZN622_HUMAN"	"HUMAN"	366.533819333333	340.153601066667	329.9658671	302.749059566667	278.109742433333	335.503299366667
"1/sp|Q96C36|P5CR2_HUMAN"	"HUMAN"	589.154878633333	642.237653233333	608.7365053	640.4651322	688.648955233333	640.506071366667
"1/sp|Q96EP5|DAZP1_HUMAN"	"HUMAN"	1216.84651366667	1167.38939476667	1218.13725283333	1329.35440866667	1315.4275254	1418.19120666667
"1/sp|Q96EY1|DNJA3_HUMAN"	"HUMAN"	553.828705033333	562.695745133333	556.825365333333	595.164743866667	609.5367523	619.0436573
"1/sp|Q96FW1|OTUB1_HUMAN"	"HUMAN"	749.958766166667	767.102863766667	780.7241842	829.598979866667	835.522060766667	875.066755733333
"1/sp|Q96HS1|PGAM5_HUMAN"	"HUMAN"	544.836760633333	573.6909373	554.331212933333	612.5223799	601.727625633333	592.269424166667
"1/sp|Q96Q11|TRNT1_HUMAN"	"HUMAN"	343.487618766667	430.41159465	364.095569	316.447980433333	347.483869166667	331.035494666667
"1/sp|Q99471|PFD5_HUMAN"	"HUMAN"	630.293333133333	607.018119533333	624.594970933333	453.817197233333	483.791459933333	458.4170824
"1/sp|Q99497|PARK7_HUMAN"	"HUMAN"	7086.83630833333	7320.30391566667	7274.847518	7555.71470266667	7722.86560366667	7646.51002633333
"1/sp|Q99627|CSN8_HUMAN"	"HUMAN"	377.281816966667	386.8753155	386.9693747	392.5919952	428.8797589	385.694813666667
"1/sp|Q99714|HCD2_HUMAN"	"HUMAN"	4586.75672266667	4750.93805933333	4494.323102	4461.77670566667	4292.35869533333	4356.86909633333
"1/sp|Q99873|ANM1_HUMAN"	"HUMAN"	1623.59080916667	1665.9751608	1607.30443106667	1647.75159453333	1647.7910734	1577.61642413333
"1/sp|Q9BQ52|RNZ2_HUMAN"	"HUMAN"	362.6859627	319.9151403	370.14762865	296.68543415	325.55608335	351.91856625
"1/sp|Q9BSH4|TACO1_HUMAN"	"HUMAN"	192.680098133333	171.553529533333	183.492189033333	194.405776066667	230.538687766667	197.669141133333
"1/sp|Q9BUF5|TBB6_HUMAN"	"HUMAN"	1973.7482605	2007.81337833333	1938.48339556667	1548.4277061	1524.7464791	1541.72135866667
"1/sp|Q9BUJ2|HNRL1_HUMAN"	"HUMAN"	1425.0097629	1383.73184633333	1488.12070916667	1371.2468459	1367.4774032	1393.86022036667
"1/sp|Q9BWM7|SFXN3_HUMAN"	"HUMAN"	598.91209615	554.05904455	586.7297098	671.2623825	725.82494875	661.93165385
"1/sp|Q9BYD3|RM04_HUMAN"	"HUMAN"	249.6100242	288.64802605	290.30224755	266.0322796	304.98728	273.3881032
"1/sp|Q9H3K2|GHITM_HUMAN"	"HUMAN"	618.074435766667	625.598174033333	654.099191766667	638.5140289	595.878028133333	653.869591733333
"1/sp|Q9H444|CHM4B_HUMAN"	"HUMAN"	435.630856033333	435.4551612	434.8691863	437.3680463	432.987222733333	452.730112866667
"1/sp|Q9H488|OFUT1_HUMAN"	"HUMAN"	290.83303595	257.6657277	290.60101965	246.6397044	305.97098155	277.07674385
"1/sp|Q9H583|HEAT1_HUMAN"	"HUMAN"	638.600932366667	682.1706442	531.531701966667	1441.58583316667	906.345443633333	504.7563583
"1/sp|Q9H9B4|SFXN1_HUMAN"	"HUMAN"	1535.923026	1617.62454433333	1582.62052033333	1686.97865333333	1634.435125	1586.396538
"1/sp|Q9HA77|SYCM_HUMAN"	"HUMAN"	338.05441135	338.6457183	341.77180125	373.3785846	354.12691285	353.26443945
"1/sp|Q9NPA0|EMC7_HUMAN"	"HUMAN"	417.470701	401.4599316	443.89014345	434.36035275	410.18323695	433.3421651
"1/sp|Q9NPD3|EXOS4_HUMAN"	"HUMAN"	482.163698766667	442.938623566667	470.145897333333	501.962987333333	492.363586133333	492.137970633333
"1/sp|Q9NTJ3|SMC4_HUMAN"	"HUMAN"	373.779480266667	384.857869633333	361.422026	409.5885974	390.4768059	356.7013374
"1/sp|Q9NY33|DPP3_HUMAN"	"HUMAN"	167.36207065	169.601853105	182.39954185	196.719207855	204.52689371	185.760772905
"1/sp|Q9NYK5|RM39_HUMAN"	"HUMAN"	298.7197716	247.18689845	277.5889401	299.086579	246.8084591	280.69995705
"1/sp|Q9P0V9|SEP10_HUMAN"	"HUMAN"	261.2422673	225.1048898	246.5642177	230.55042945	241.07733505	257.12032825
"1/sp|Q9P258|RCC2_HUMAN"	"HUMAN"	3555.40846633333	3393.881734	3514.360524	3545.90816033333	3291.62376366667	3478.37079833333
"1/sp|Q9UBR2|CATZ_HUMAN"	"HUMAN"	952.555769333333	945.8377964	952.765046666667	910.398724466667	899.972658666667	948.731711033333
"1/sp|Q9UH62|ARMX3_HUMAN"	"HUMAN"	336.98280745	304.2876348	327.94270685	322.11198895	340.41706935	331.80553355
"1/sp|Q9UIJ7|KAD3_HUMAN"	"HUMAN"	1564.6737248	1440.61868073333	1493.25917463333	1520.89589563333	1610.67741333333	1611.11435366667
"1/sp|Q9UL25|RAB21_HUMAN"	"HUMAN"	322.311601366667	316.8142037	369.490255033333	358.199164633333	357.906972533333	417.155210566667
"1/sp|Q9UNM6|PSD13_HUMAN"	"HUMAN"	859.558653966667	958.5104947	902.446999833333	923.118242766667	914.069805166667	921.266310733333
"1/sp|Q9UNX4|WDR3_HUMAN"	"HUMAN"	225.037283293333	231.451030153333	225.109748813333	203.48687877	216.999277413333	206.605304563333
"1/sp|Q9Y221|NIP7_HUMAN"	"HUMAN"	370.3479865	412.99663565	327.59625935	345.56752515	327.36223985	362.91021205
"1/sp|Q9Y2S6|TMA7_HUMAN"	"HUMAN"	806.63477815	812.54203665	839.75698495	816.35643745	851.0530668	838.7115404
"1/sp|Q9Y2T3|GUAD_HUMAN"	"HUMAN"	1065.1733702	1138.65511126667	1029.6017395	1115.1673629	1086.11955753333	1144.77505116667
"1/sp|Q9Y2W1|TR150_HUMAN"	"HUMAN"	754.890500666667	733.1365556	731.0861264	681.142566	709.794146933333	676.615496833333
"1/sp|Q9Y2Z0|SUGT1_HUMAN"	"HUMAN"	337.355338953333	345.771193726667	342.537290123333	481.4714795	358.60854565	356.395161233333
"1/sp|Q9Y2Z4|SYYM_HUMAN"	"HUMAN"	321.2067068	301.441208	324.3271844	311.2420421	335.251335	318.67655465
"1/sp|Q9Y399|RT02_HUMAN"	"HUMAN"	563.1607701	550.647270433333	567.2849052	501.624863433333	568.749381833333	541.354056466667
"1/sp|Q9Y678|COPG1_HUMAN"	"HUMAN"	624.2133787	560.346376966667	570.441661433333	566.879202966667	547.284057733333	602.5550583
"1/sp|Q9Y696|CLIC4_HUMAN"	"HUMAN"	523.217175006667	589.407530566667	650.45179075	514.08063709	552.5484855	560.936917826667
"1/tr|C8Z3V2|C8Z3V2_YEAS8"	"YEAST"	7013.865174	7688.74239533333	7282.959106	3479.37012	3376.91326333333	3317.54706966667
"1/tr|C8Z3X0|C8Z3X0_YEAS8"	"YEAST"	148.81107239	90.49309595	84.24415234	47.41519578	NA	NA
"1/tr|C8Z3Z0|C8Z3Z0_YEAS8"	"YEAST"	203.8428406	184.903462166667	191.965950666667	133.39263555	143.20938155	71.6763698133333
"1/tr|C8Z419|C8Z419_YEAS8"	"YEAST"	4323.01232766667	4438.346904	4338.665599	2274.506836	2181.29292033333	2315.93565266667
"1/tr|C8Z423|C8Z423_YEAS8"	"YEAST"	245.88959475	217.686086	224.91590355	84.157140005	124.8881518	130.7278441
"1/tr|C8Z4H1|C8Z4H1_YEAS8"	"YEAST"	367.219835666667	391.6742941	402.259526333333	207.4336274	213.192822466667	206.322046266667
"1/tr|C8Z4M3|C8Z4M3_YEAS8"	"YEAST"	443.1569937	225.64652615	295.8821772	172.5618355	132.89772333	109.76938215
"1/tr|C8Z4W0|C8Z4W0_YEAS8"	"YEAST"	1089.56915646667	1198.20329853333	1130.98422976667	668.9134303	598.0858345	569.002956166667
"1/tr|C8Z4W9|C8Z4W9_YEAS8"	"YEAST"	28918.81035	29502.0357933333	29180.8782233333	14603.7927263333	14671.634361	13854.5845476667
"1/tr|C8Z588|C8Z588_YEAS8"	"YEAST"	262.590082616667	229.159023666667	242.779672233333	89.99325674	90.43777712	93.946783145
"1/tr|C8Z5C5|C8Z5C5_YEAS8"	"YEAST"	495.147797133333	468.7544766	498.1382265	225.9484011	229.246959266667	256.105790633333
"1/tr|C8Z5E5|C8Z5E5_YEAS8"	"YEAST"	352.8323515	256.307444666667	328.8483143	137.2260117	146.0242311	137.695537833333
"1/tr|C8Z5H0|C8Z5H0_YEAS8"	"YEAST"	1507.123153	1508.88275266667	1596.39923033333	820.7982036	748.180292733333	802.174945933333
"1/tr|C8Z5Q7|C8Z5Q7_YEAS8"	"YEAST"	227.50302295	242.20976177	NA	120.93836461	140.302313835	NA
"1/tr|C8Z5V8|C8Z5V8_YEAS8"	"YEAST"	214.67925243	232.903887513333	205.406326906667	79.6125834466667	77.73173383	85.7344314833333
"1/tr|C8Z5Z1|C8Z5Z1_YEAS8"	"YEAST"	170.996351556667	194.8445632	204.860765566667	NA	NA	42.201573805
"1/tr|C8Z5Z5|C8Z5Z5_YEAS8"	"YEAST"	69.36761316	62.75745609	NA	NA	NA	NA
"1/tr|C8Z612|C8Z612_YEAS8"	"YEAST"	661.7497338	695.451181166667	680.940701533333	321.204956366667	358.612521266667	358.840274933333
"1/tr|C8Z621|C8Z621_YEAS8"	"YEAST"	NA	120.3050686	120.8742183	NA	70.85406534	68.380056355
"1/tr|C8Z666|C8Z666_YEAS8"	"YEAST"	1295.9155935	1354.06793	1271.9224045	690.04860445	669.18366315	711.86333165
"1/tr|C8Z6A8|C8Z6A8_YEAS8"	"YEAST"	735.086386966667	769.468689066667	720.215474366667	419.426029233333	576.318443	326.880204033333
"1/tr|C8Z6F0|C8Z6F0_YEAS8"	"YEAST"	112.08257747	96.25969151	87.6585993233333	43.2616679	NA	55.7901051633333
"1/tr|C8Z6G7|C8Z6G7_YEAS8"	"YEAST"	289.24189023	285.106878	277.7136363	208.88062225	201.70140165	192.23267525
"1/tr|C8Z6H8|C8Z6H8_YEAS8"	"YEAST"	921.540044466667	898.225965133333	975.891351033333	435.968762133333	419.211404066667	445.0133735
"1/tr|C8Z6K4|C8Z6K4_YEAS8"	"YEAST"	1317.33792493333	1330.35897066667	1314.25708166667	789.090173866667	690.795317633333	726.5518506
"1/tr|C8Z6P0|C8Z6P0_YEAS8"	"YEAST"	8932.65736143333	9011.8305479	9115.07073553333	4099.60361526667	4006.43227326667	4065.97168456667
"1/tr|C8Z6Q0|C8Z6Q0_YEAS8"	"YEAST"	302.56782645	330.94768145	285.4294806	153.02878345	158.00680195	132.886188975
"1/tr|C8Z6W5|C8Z6W5_YEAS8"	"YEAST"	699.0217546	758.494125066667	678.5450018	385.455027166667	444.810925166667	393.420913533333
"1/tr|C8Z760|C8Z760_YEAS8"	"YEAST"	373.1990592	385.275491366667	403.671813033333	171.438660866667	228.167308833333	214.1863623
"1/tr|C8Z768|C8Z768_YEAS8"	"YEAST"	319.526747366667	287.707367966667	307.207754	121.611740336667	105.566845933333	125.146475626667
"1/tr|C8Z793|C8Z793_YEAS8"	"YEAST"	720.2181243	694.067863366667	693.093907533333	443.314559866667	430.641006896667	393.769580166667
"1/tr|C8Z7K1|C8Z7K1_YEAS8"	"YEAST"	3567.23533366667	3674.49002533333	3681.92842633333	1845.01677866667	1893.34307233333	1904.49214966667
"1/tr|C8Z7K2|C8Z7K2_YEAS8"	"YEAST"	2180.74402566667	2227.57753433333	2127.12566933333	1173.98914426667	1084.8224581	1155.35248873333
"1/tr|C8Z7P4|C8Z7P4_YEAS8"	"YEAST"	947.924074966667	886.8997943	916.119836566667	478.874604633333	444.5294246	487.7714624
"1/tr|C8Z7R5|C8Z7R5_YEAS8"	"YEAST"	1739.89988166667	1755.576635	1711.71163866667	806.891999633333	794.6660581	810.510012233333
"1/tr|C8Z7V0|C8Z7V0_YEAS8"	"YEAST"	101.644334165	89.762650045	93.051570395	57.04257015	NA	NA
"1/tr|C8Z815|C8Z815_YEAS8"	"YEAST"	138.277247936667	151.901375603333	161.882722636667	97.240491615	70.7210559066667	62.7037336933333
"1/tr|C8Z861|C8Z861_YEAS8"	"YEAST"	75.59445038	NA	71.666110035	36.73065498	37.87051844	NA
"1/tr|C8Z894|C8Z894_YEAS8"	"YEAST"	582.479152166667	587.347594133333	623.534157333333	265.812625133333	304.804426733333	328.014819333333
"1/tr|C8Z8B5|C8Z8B5_YEAS8"	"YEAST"	11334.7147786667	10950.9166796667	10789.4318666667	5744.50155133333	5742.032066	5552.40997766667
"1/tr|C8Z8S9|C8Z8S9_YEAS8"	"YEAST"	15397.3605816667	15600.393614	14978.920635	7670.01620866667	7443.80238366667	7163.71608433333
"1/tr|C8Z8Y1|C8Z8Y1_YEAS8"	"YEAST"	294.503731233333	260.205446866667	199.294305033333	90.8686213233333	102.81731139	109.02258126
"1/tr|C8Z8Y2|C8Z8Y2_YEAS8"	"YEAST"	656.6186948	675.407796866667	656.8022109	335.526078533333	371.0663954	375.059488333333
"1/tr|C8Z972|C8Z972_YEAS8"	"YEAST"	784.576253433333	833.7264983	832.762505533333	453.89386986	433.691054283333	494.261426226667
"1/tr|C8Z982|C8Z982_YEAS8"	"YEAST"	507.3945329	499.428402866667	506.443146966667	310.0606737	259.844988866667	266.5652757
"1/tr|C8Z9A2|C8Z9A2_YEAS8"	"YEAST"	1440.20627833333	1483.7613422	1545.1263324	761.837832443333	783.29284071	809.814039716667
"1/tr|C8Z9L3|C8Z9L3_YEAS8"	"YEAST"	151.831857166667	158.929289533333	156.888623876667	91.9674335233333	56.132571975	72.5125156466667
"1/tr|C8Z9N2|C8Z9N2_YEAS8"	"YEAST"	700.1771325	738.240655566667	712.403276266667	486.9021935	337.39139537	340.773111076667
"1/tr|C8Z9Q1|C8Z9Q1_YEAS8"	"YEAST"	339.852644466667	309.556338433333	323.149932166667	189.549358936667	220.013328866667	136.313741533333
"1/tr|C8Z9Q6|C8Z9Q6_YEAS8"	"YEAST"	115.745222126667	109.798703103333	111.52414054	54.943081935	73.6033676133333	66.2213018733333
"1/tr|C8Z9R4|C8Z9R4_YEAS8"	"YEAST"	238.922885433333	199.430184066667	217.363744466667	91.1708023433333	108.682279513333	117.174689833333
"1/tr|C8Z9W0|C8Z9W0_YEAS8"	"YEAST"	554.542990033333	512.031851866667	543.521749333333	249.642466466667	264.9113762	271.3669099
"1/tr|C8ZA04|C8ZA04_YEAS8"	"YEAST"	18192.8460393333	18514.0915566667	17995.50462	7373.698158	7384.42650733333	7242.313977
"1/tr|C8ZA79|C8ZA79_YEAS8"	"YEAST"	154.47535195	176.1993579	151.455237	88.722314995	74.67302438	83.0088439
"1/tr|C8ZA85|C8ZA85_YEAS8"	"YEAST"	1261.82144233333	1209.35898703333	1225.12080866667	654.932209733333	709.271236333333	766.9631691
"1/tr|C8ZA87|C8ZA87_YEAS8"	"YEAST"	1307.49025416667	1362.5481076	1286.4197842	679.539981233333	672.539166133333	702.566032033333
"1/tr|C8ZAA7|C8ZAA7_YEAS8"	"YEAST"	763.098028633333	772.5033918	717.3426785	380.3398186	333.053042893333	304.00236688
"1/tr|C8ZAC2|C8ZAC2_YEAS8"	"YEAST"	786.830908666667	655.4237598	659.387534933333	350.308856033333	366.4113624	341.8093492
"1/tr|C8ZAD0|C8ZAD0_YEAS8"	"YEAST"	NA	64.263287235	74.19565756	NA	NA	NA
"1/tr|C8ZAI3|C8ZAI3_YEAS8"	"YEAST"	286.137099033333	280.2591098	265.7262474	107.393675343333	89.1271044533333	104.56268584
"1/tr|C8ZAN9|C8ZAN9_YEAS8"	"YEAST"	220.24603221	201.37542415	216.02647281	130.65671695	98.0248501866667	125.272915855
"1/tr|C8ZAV0|C8ZAV0_YEAS8"	"YEAST"	813.559509666667	805.170384933333	819.6244483	444.760206533333	443.729288366667	386.4670029
"1/tr|C8ZAX5|C8ZAX5_YEAS8"	"YEAST"	261.9075936	245.412830733333	266.894116166667	129.900895686667	145.186799333333	147.102728633333
"1/tr|C8ZAX6|C8ZAX6_YEAS8"	"YEAST"	479.841274066667	461.602238433333	447.8667476	128.08322743	131.163977713333	364.818260333333
"1/tr|C8ZB33|C8ZB33_YEAS8"	"YEAST"	151.7896108	160.319456	176.7202996	70.00399464	73.836979285	79.758353435
"1/tr|C8ZB48|C8ZB48_YEAS8"	"YEAST"	489.0489923	550.729942533333	553.424389733333	273.729625	299.700638366667	335.963469166667
"1/tr|C8ZB52|C8ZB52_YEAS8"	"YEAST"	3249.36200633333	3455.75774533333	3385.60869533333	1648.12818933333	1683.09660833333	1714.63314566667
"1/tr|C8ZB62|C8ZB62_YEAS8"	"YEAST"	184.918181483333	197.785043773333	203.462498166667	117.27295325	70.656586625	88.24567673
"1/tr|C8ZBC5|C8ZBC5_YEAS8"	"YEAST"	417.3801157	431.090730966667	392.569786	241.4643533	97.9992692733333	89.7353165533333
"1/tr|C8ZBD2|C8ZBD2_YEAS8"	"YEAST"	1499.94318233333	1541.76518133333	1548.79208933333	764.069476066667	775.218492966667	869.771159333333
"1/tr|C8ZBE5|C8ZBE5_YEAS8"	"YEAST"	312.155521033333	307.390857833333	326.503284966667	166.7492509	161.390899816667	180.429910833333
"1/tr|C8ZBJ8|C8ZBJ8_YEAS8"	"YEAST"	291.817706086667	338.944058833333	294.468486966667	136.910754073333	130.290399773333	136.77701839
"1/tr|C8ZBP1|C8ZBP1_YEAS8"	"YEAST"	5733.69528633333	5608.85581966667	5560.58003966667	2787.20490366667	2808.39971233333	2795.14101666667
"1/tr|C8ZBP3|C8ZBP3_YEAS8"	"YEAST"	795.922546666667	960.022344266667	888.783170566667	508.5341564	523.264094133333	485.503156066667
"1/tr|C8ZBS3|C8ZBS3_YEAS8"	"YEAST"	261.558775033333	254.070560833333	255.383037033333	122.717032323333	118.44060862	135.698033583333
"1/tr|C8ZBT4|C8ZBT4_YEAS8"	"YEAST"	263.02553395	243.5521826	266.45169265	151.862920215	178.806975305	159.77458444
"1/tr|C8ZBW7|C8ZBW7_YEAS8"	"YEAST"	79.6626670233333	96.49339971	96.25593571	NA	NA	73.386300055
"1/tr|C8ZC15|C8ZC15_YEAS8"	"YEAST"	44.541101725	58.545896165	61.31339501	NA	NA	NA
"1/tr|C8ZC58|C8ZC58_YEAS8"	"YEAST"	1033.69933186667	991.039032133333	969.1882465	397.2737549	480.651286466667	447.850062633333
"1/tr|C8ZC71|C8ZC71_YEAS8"	"YEAST"	1136.28591043333	1093.59025633333	1236.013394	536.338507133333	840.174368233333	827.910370133333
"1/tr|C8ZC99|C8ZC99_YEAS8"	"YEAST"	251.34052819	286.458250566667	224.34733805	NA	NA	85.645724105
"1/tr|C8ZCA7|C8ZCA7_YEAS8"	"YEAST"	466.438297466667	430.540407066667	471.878225933333	240.0465149	270.615863266667	316.149855066667
"1/tr|C8ZCK0|C8ZCK0_YEAS8"	"YEAST"	126.5821876	164.839088233333	177.6214021	59.85394307	76.9186739633333	59.26609725
"1/tr|C8ZCL1|C8ZCL1_YEAS8"	"YEAST"	860.843578966667	882.701236	907.182641933333	458.3961618	447.317980266667	428.299316766667
"1/tr|C8ZCX2|C8ZCX2_YEAS8"	"YEAST"	431.427783433333	420.313957	421.708034266667	191.425305933333	199.4648379	233.517604766667
"1/tr|C8ZCZ9|C8ZCZ9_YEAS8"	"YEAST"	1161.59810976667	1116.83475286667	1083.4495465	627.290186233333	591.042003733333	622.827403366667
